time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452700000	3.65505	18.0964	4.93255	3.89952	0.463605	lidar	2.60524	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.48392	17.9452	4.90292	3.90859	0.434563	radar	3.37773	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.26677	17.7796	4.93761	3.91627	0.416843	lidar	1.19094	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.09388	17.5958	4.95645	3.95092	0.447775	radar	2.47939	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.90802	17.4781	4.93316	3.94819	0.41959	lidar	6.03747	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.77143	17.2612	4.9483	4.00403	0.479985	radar	3.2858	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.59753	17.0769	4.95792	4.02168	0.472264	lidar	0.118699	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.42888	16.9095	4.93254	4.02169	0.42766	radar	1.99689	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.2626	16.7371	4.929	4.03371	0.41687	lidar	0.502187	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.08918	16.5424	4.93422	4.04032	0.388162	radar	5.06324	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.938	16.3132	4.95824	4.06995	0.399249	lidar	2.34443	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.77626	16.1365	4.94071	4.0703	0.365056	radar	1.08013	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.57448	15.9695	4.96038	4.06032	0.331237	lidar	1.79221	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.4536	15.7388	4.98033	4.10685	0.382449	radar	2.1085	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.28461	15.5237	5.00921	4.11815	0.372401	lidar	1.02486	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.12932	15.3305	5.00583	4.12398	0.353628	radar	0.954088	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.925244	15.1174	5.05754	4.11851	0.324871	lidar	2.98343	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.774342	14.9346	5.03106	4.11526	0.290371	radar	2.21346	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.663223	14.7181	5.01674	4.14215	0.305223	lidar	0.350866	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.556556	14.4775	5.03432	4.18311	0.347801	radar	1.84997	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.385543	14.2588	5.06648	4.18366	0.327223	lidar	1.18609	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.276955	14.0093	5.10349	4.22809	0.380873	radar	3.62135	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.246224	13.7571	5.06755	4.28548	0.427007	lidar	3.13641	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.150476	13.5158	5.08654	4.31842	0.450601	radar	1.206	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0141132	13.29	5.12096	4.31109	0.41352	lidar	1.92507	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.131797	13.07	5.1063	4.31445	0.38448	radar	0.906734	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.152402	12.8378	5.05944	4.36424	0.423341	lidar	2.81855	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.273921	12.6117	5.04907	4.35893	0.378951	radar	3.67861	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.393275	12.3767	5.06517	4.36287	0.359956	lidar	0.441091	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.522044	12.1667	5.04978	4.35132	0.316325	radar	3.83602	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.604585	11.944	5.03482	4.36682	0.316497	lidar	0.481656	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.733034	11.7167	5.03949	4.35746	0.279941	radar	2.83437	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.92125	11.4788	5.09006	4.32711	0.224408	lidar	4.22833	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.03375	11.2511	5.07169	4.31798	0.18442	radar	2.91851	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.20644	11.0265	5.09979	4.29291	0.14271	lidar	2.19612	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.28239	10.7811	5.11311	4.32361	0.184953	radar	1.40124	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.40855	10.5302	5.14145	4.3224	0.172268	lidar	1.07759	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.48885	10.2703	5.16631	4.34949	0.205603	radar	1.72563	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.59339	10.057	5.14687	4.34958	0.193892	lidar	1.71792	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.68456	9.82537	5.13468	4.35474	0.184714	radar	0.41549	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.76457	9.60129	5.1148	4.36513	0.186338	lidar	0.695618	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.86747	9.35285	5.1408	4.37518	0.196702	radar	2.65228	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.94427	9.06504	5.18005	4.39432	0.20717	lidar	4.45604	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.0348	8.83899	5.15681	4.39103	0.181941	radar	1.63069	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.13045	8.58774	5.17053	4.39457	0.175104	lidar	0.237376	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.25329	8.33784	5.19496	4.38529	0.152576	radar	3.03032	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.30694	8.09932	5.17381	4.40401	0.166084	lidar	0.606554	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.37785	7.88079	5.13987	4.40869	0.158085	radar	5.33634	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.48813	7.63166	5.16015	4.4027	0.141337	lidar	0.732254	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.65118	7.39952	5.1714	4.35893	0.060872	radar	5.7031	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.75362	7.14479	5.18985	4.35797	0.056005	lidar	0.450941	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.81737	6.9073	5.17776	4.37724	0.0851652	radar	1.58293	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.86836	6.69037	5.13398	4.39156	0.0967916	lidar	2.47261	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.94267	6.46158	5.10328	4.3837	0.0618969	radar	4.27786	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.99927	6.22146	5.08913	4.39666	0.0732144	lidar	0.532176	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.11281	5.9773	5.11121	4.38885	0.0633148	radar	3.11328	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.19049	5.70733	5.1373	4.39654	0.0684692	lidar	1.60811	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.29941	5.46131	5.14457	4.37613	0.0219785	radar	2.19603	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.39263	5.20313	5.16467	4.37578	0.020415	lidar	0.572358	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.46036	4.95608	5.16282	4.38965	0.043931	radar	0.268777	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.56809	4.68564	5.20307	4.38517	0.0369043	lidar	2.23309	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.67638	4.43533	5.21314	4.3651	-0.00833018	radar	2.26023	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.80347	4.17178	5.25335	4.35317	-0.0202412	lidar	2.89505	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.88595	3.92943	5.24775	4.36351	0.00547243	radar	1.12314	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.96145	3.69174	5.23069	4.36747	0.00893081	lidar	0.525304	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.0677	3.47972	5.20089	4.34726	-0.0308791	radar	4.00052	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.15905	3.23448	5.20272	4.34661	-0.0298756	lidar	0.0147361	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.27293	2.98388	5.22125	4.33138	-0.0575023	radar	0.798819	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.3604	2.71414	5.24593	4.33577	-0.0487344	lidar	1.46701	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.4479	2.46395	5.24831	4.34112	-0.0336743	radar	0.214859	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.55026	2.20321	5.27065	4.33995	-0.0319157	lidar	0.821672	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.6616	1.97047	5.2653	4.31352	-0.0901289	radar	3.92828	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.77405	1.70376	5.29864	4.31043	-0.0865153	lidar	1.89421	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.89768	1.45779	5.31394	4.29187	-0.116459	radar	0.682812	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.96043	1.21565	5.28772	4.29948	-0.103744	lidar	4.63133	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.05875	0.991004	5.26222	4.29734	-0.0950698	radar	0.962949	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.12262	0.751138	5.2378	4.30473	-0.0833905	lidar	3.94027	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.21309	0.467098	5.28324	4.30906	-0.0792582	radar	5.37492	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.28935	0.222367	5.27062	4.31362	-0.0704301	lidar	1.48495	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.39918	-0.0152545	5.26381	4.31754	-0.0439651	radar	9.09302	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.47138	-0.259009	5.24982	4.3242	-0.0345328	lidar	1.62432	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.5941	-0.45346	5.20692	4.30186	-0.0654186	radar	4.01472	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.73312	-0.646625	5.1721	4.27744	-0.0924074	lidar	3.02768	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.84799	-0.872185	5.1746	4.25547	-0.135872	radar	5.32583	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.94204	-1.1336	5.19833	4.2624	-0.118011	lidar	1.22804	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.02924	-1.39613	5.21867	4.27169	-0.0990046	radar	2.70853	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.16847	-1.60604	5.20295	4.25153	-0.118503	lidar	1.13494	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.31247	-1.83372	5.22848	4.21721	-0.182073	radar	4.1338	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.41734	-2.07995	5.23759	4.2191	-0.167932	lidar	0.521667	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.56979	-2.2853	5.2218	4.19671	-0.183574	radar	3.01252	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.71929	-2.49546	5.21374	4.17659	-0.197731	lidar	0.451064	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.87581	-2.70656	5.21438	4.15377	-0.217424	radar	1.09777	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.96639	-2.9702	5.23648	4.17136	-0.180246	lidar	2.59638	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.09562	-3.19522	5.22922	4.16856	-0.16686	radar	0.238351	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.22069	-3.3964	5.2015	4.15764	-0.171215	lidar	1.39159	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.36623	-3.6384	5.22661	4.15319	-0.1643	radar	4.45487	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.52719	-3.78934	5.16739	4.11733	-0.201641	lidar	4.9125	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.67199	-3.99807	5.16605	4.10459	-0.20776	radar	0.471035	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.82572	-4.22251	5.18182	4.09632	-0.204564	lidar	0.443265	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.97656	-4.43951	5.18658	4.08872	-0.199858	radar	0.378515	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.13651	-4.6724	5.2128	4.08309	-0.193538	lidar	1.21075	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.27538	-4.88293	5.18425	4.08802	-0.16175	radar	2.60059	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.40776	-5.1027	5.18313	4.08997	-0.148851	lidar	0.297256	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.55367	-5.2821	5.13465	4.0826	-0.138922	radar	4.35828	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.74619	-5.47725	5.14656	4.05774	-0.161709	lidar	1.62056	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.90375	-5.67804	5.1375	4.05136	-0.155897	radar	0.436176	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.06292	-5.86538	5.12507	4.03877	-0.162236	lidar	0.251567	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.20044	-6.03635	5.06849	4.03613	-0.147128	radar	7.08915	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.3861	-6.1459	5.00763	3.99224	-0.194756	lidar	6.04205	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.55908	-6.33144	5.00481	3.98097	-0.194497	radar	0.890563	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.70121	-6.53602	5.00594	3.98652	-0.17498	lidar	0.386163	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.92231	-6.69293	5.02494	3.94615	-0.219182	radar	6.63929	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1281	-6.85128	5.02641	3.91727	-0.24196	lidar	0.575749	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.3121	-7.01364	5.02427	3.89867	-0.251872	radar	1.10687	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5415	-7.18396	5.05368	3.86996	-0.271622	lidar	3.11496	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7474	-7.32577	5.04919	3.84145	-0.291695	radar	2.006	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9922	-7.47855	5.07803	3.80691	-0.316156	lidar	3.2021	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1827	-7.62099	5.05367	3.79046	-0.316672	radar	1.37752	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3337	-7.77814	5.02097	3.79346	-0.293945	lidar	3.53345	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5313	-7.90681	4.99778	3.77171	-0.303043	radar	2.05065	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.7156	-8.01294	4.95711	3.74722	-0.316359	lidar	3.70016	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.9141	-8.12855	4.91347	3.72445	-0.325263	radar	2.50052	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.1323	-8.21784	4.89508	3.68707	-0.352595	lidar	1.05547	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3551	-8.34171	4.92542	3.66613	-0.35536	radar	2.26995	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5613	-8.42189	4.8947	3.6338	-0.374932	lidar	2.35693	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7738	-8.50674	4.85601	3.60237	-0.394066	radar	2.23002	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0462	-8.59099	4.89125	3.55905	-0.421987	lidar	3.33882	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2913	-8.68764	4.92016	3.53442	-0.423174	radar	2.47411	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.5142	-8.73383	4.89379	3.49472	-0.447652	lidar	2.21008	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.7404	-8.76972	4.84858	3.44768	-0.486352	radar	4.15156	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9618	-8.88251	4.85685	3.44476	-0.459354	lidar	0.784435	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.2057	-8.97348	4.89734	3.43543	-0.433053	radar	2.73329	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4249	-9.08631	4.89838	3.43716	-0.404162	lidar	0.654485	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6559	-9.15534	4.88997	3.41626	-0.407172	radar	0.257817	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9357	-9.15135	4.91252	3.35674	-0.454064	lidar	1.79312	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.1896	-9.22552	4.93577	3.34432	-0.438731	radar	4.46012	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4462	-9.3427	4.96804	3.3527	-0.39982	lidar	5.28522	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.693	-9.36976	4.95095	3.31532	-0.42986	radar	1.90065	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9461	-9.45597	4.9697	3.31408	-0.404103	lidar	2.12175	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.1994	-9.4629	4.96331	3.27311	-0.435047	radar	2.26686	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4509	-9.45646	4.96334	3.23383	-0.456364	lidar	0.496594	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6766	-9.4507	4.93061	3.19687	-0.480967	radar	5.24072	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9537	-9.43895	4.96072	3.15956	-0.49516	lidar	1.36385	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.2028	-9.50143	4.97396	3.16869	-0.446406	radar	7.93276	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4608	-9.52084	4.98475	3.15288	-0.437954	lidar	0.516571	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.7184	-9.50931	4.98733	3.12075	-0.455841	radar	1.68791	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9723	-9.47713	4.99286	3.08666	-0.468983	lidar	0.188254	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2188	-9.43632	4.98418	3.04628	-0.497651	radar	0.699009	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4293	-9.47911	4.94102	3.05392	-0.461852	lidar	2.45821	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6669	-9.46504	4.93723	3.04038	-0.444385	radar	1.6907	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.9144	-9.4588	4.93753	3.02784	-0.432915	lidar	0.272676	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1463	-9.41878	4.92954	3.00554	-0.429236	radar	3.98491	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3881	-9.30203	4.94036	2.94791	-0.471271	lidar	2.93236	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6235	-9.22227	4.9329	2.90394	-0.505644	radar	1.12804	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.87	-9.1033	4.95335	2.8534	-0.533922	lidar	1.21964	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1059	-9.00305	4.96051	2.81618	-0.544047	radar	4.92779	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2981	-9.1176	4.86377	2.87086	-0.45631	lidar	15.4847	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.5379	-9.07255	4.86591	2.86103	-0.437183	radar	1.52863	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7574	-8.98045	4.85965	2.82869	-0.449714	lidar	0.736095	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9984	-8.89761	4.87029	2.80194	-0.458125	radar	2.32217	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.198	-8.82792	4.83656	2.78219	-0.456582	lidar	1.68127	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.4311	-8.73655	4.84283	2.75413	-0.468671	radar	1.81984	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.6302	-8.70778	4.79329	2.75501	-0.443729	lidar	2.52882	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.8249	-8.55319	4.78116	2.6859	-0.524821	radar	6.69939	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-22.0286	-8.47998	4.75683	2.67261	-0.51144	lidar	0.635805	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.2388	-8.36802	4.76085	2.65271	-0.495392	radar	1.89254	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4651	-8.27914	4.76538	2.64066	-0.480658	lidar	1.04583	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6591	-8.15443	4.75418	2.60633	-0.50048	radar	1.08103	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8801	-7.93649	4.82091	2.54789	-0.534021	lidar	4.79103	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0712	-7.7834	4.81784	2.49854	-0.582509	radar	3.48365	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2912	-7.61832	4.85484	2.46831	-0.581146	lidar	1.95616	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4907	-7.4804	4.85939	2.46093	-0.536611	radar	1.79042	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6585	-7.33347	4.83782	2.43318	-0.539224	lidar	0.757054	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8484	-7.17559	4.84515	2.41352	-0.523274	radar	0.90428	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-24.0159	-7.07202	4.79561	2.4048	-0.507881	lidar	2.40894	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1826	-6.88938	4.80071	2.36616	-0.529664	radar	1.90356	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3362	-6.65104	4.83697	2.31436	-0.554759	lidar	3.05451	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5032	-6.47463	4.83787	2.28149	-0.572461	radar	3.45027	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.6087	-6.32037	4.77612	2.2497	-0.580456	lidar	5.6699	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7498	-6.12895	4.77447	2.21838	-0.582614	radar	0.322657	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
